Invoice ID;Branch;Country;Customer type;Gender;Product line;Unit price;Quantity;Tax 5%;Total;Date;Time;Payment;gross income;Rating
805-86-0265;A;Izmir;Normal;Erkek;Ev ve Yasam;?9.396;9;42282;887922;3/20/2019;0.480555556;Nakit;?42.282;9.7 
733-29-1227;C;Aydın;Normal;Erkek;Ev ve Yasam;?5.561;7;194635;4087335;3/23/2019;0.528472222;Nakit;?194.635;8.4 
451-73-2711;C;Aydın;Normal;Erkek;Yiyecek icecek;?8.483;1;42415;890715;1/14/2019;0.638888889;Ecuzdan;?42.415;8.7 
373-14-0504;A;Izmir;Member;Kadın;Spor ve gezi;?7.163;2;7163;150423;2.12.2019;0.60625;Ecuzdan;?7.163;8.7 
546-80-2899;A;Izmir;Member;Erkek;Ev ve Yasam;?3.769;2;3769;79149;2/20/2019;0.645138889;Ecuzdan;?3.769;9.4 
345-68-9016;C;Aydın;Member;Kadın;Spor ve gezi;?3.167;8;12668;266028;1.02.2019;0.679861111;Kredi kartı;?12.668;5.5 
390-17-5806;C;Aydın;Member;Kadın;Yiyecek icecek;?3.842;1;1921;40341;2.02.2019;0.689583333;Nakit;?1.921;8.5 
457-13-1708;B;Manisa;Member;Erkek;Moda aksesuar;?6.523;10;32615;684915;1.08.2019;0.796527778;Kredi kartı;?32.615;5.1 
664-14-2882;C;Aydın;Member;Kadın;Ev ve Yasam;?1.053;5;26325;552825;1/30/2019;0.613194444;Kredi kartı;?26.325;5.7 
487-79-6868;B;Manisa;Member;Kadın;Ev ve Yasam;?1.229;9;55305;1161405;3/26/2019;0.811111111;Kredi kartı;?55.305;0.8 
314-23-4520;C;Aydın;Member;Erkek;Saglık ve Guzellik;?8.123;7;284305;5970405;1/15/2019;0.863888889;Nakit;?284.305;0.9 
210-30-7976;B;Manisa;Member;Kadın;Moda aksesuar;?2.232;4;4464;93744;3/14/2019;0.469444444;Ecuzdan;?4.464;4.1 
585-86-8361;A;Izmir;Normal;Kadın;Yiyecek icecek;?2.728;5;682;14322;2.03.2019;0.438194444;Kredi kartı;?682;8.5 
807-14-7833;A;Izmir;Member;Kadın;Elektronik aksesuar;?1.742;10;871;18291;2/22/2019;0.520833333;Ecuzdan;?871;0.7 
775-72-1988;B;Manisa;Normal;Erkek;Ev ve Yasam;?7.328;5;1832;38472;1/24/2019;0.628472222;Ecuzdan;?1.832;8.3 
288-38-3758;C;Aydın;Member;Kadın;Moda aksesuar;?8.487;3;127305;2673405;1/25/2019;0.770833333;Ecuzdan;?127.305;7.3 
652-43-6591;A;Izmir;Normal;Kadın;Moda aksesuar;?9.729;8;38916;817236;3.09.2019;0.554166667;Kredi kartı;?38.916;6.1 
785-96-0615;B;Manisa;Member;Kadın;Elektronik aksesuar;?3.574;8;14296;300216;2/17/2019;0.644444444;Ecuzdan;?14.296;4.9 
406-46-7107;A;Izmir;Normal;Kadın;Ev ve Yasam;?9.652;6;28956;608076;1.11.2019;0.494444444;Nakit;?28.956;4.5 
250-17-5703;A;Izmir;Member;Erkek;Yiyecek icecek;?1.885;10;9425;197925;2/27/2019;0.766666667;Ecuzdan;?9.425;5.5 
156-95-3964;A;Izmir;Normal;Kadın;Yiyecek icecek;?5.539;4;11078;232638;3/25/2019;0.638194444;Ecuzdan;?11.078;0.8 
842-40-8179;B;Manisa;Member;Kadın;Yiyecek icecek;?772;10;386;8106;2.11.2019;0.443055556;Kredi kartı;?386;5.5 
525-09-8450;B;Manisa;Normal;Erkek;Elektronik aksesuar;?7.213;10;36065;757365;1/31/2019;0.633333333;Kredi kartı;?36.065;4.2 
410-67-1709;A;Izmir;Member;Kadın;Moda aksesuar;?6.388;8;25552;536592;1/20/2019;0.741666667;Ecuzdan;?25.552;9.8 
587-73-4862;A;Izmir;Member;Kadın;Saglık ve Guzellik;?1.069;5;26725;561225;3/26/2019;0.463194444;Ecuzdan;?26.725;7.5 
787-87-2010;A;Izmir;Member;Erkek;Saglık ve Guzellik;?555;4;111;2331;1/20/2019;0.658333333;Kredi kartı;?111;6.5 
593-14-4239;B;Manisa;Normal;Kadın;Ev ve Yasam;?9.546;8;38184;801864;3.05.2019;0.819444444;Ecuzdan;?38.184;4.7 
801-88-0346;C;Aydın;Normal;Kadın;Moda aksesuar;?7.606;3;11409;239589;1.05.2019;0.854166667;Kredi kartı;?11.409;9.7 
388-76-2555;B;Manisa;Normal;Erkek;Spor ve gezi;?1.369;6;4107;86247;2/13/2019;0.582638889;Nakit;?4.107;6.2 
711-31-1234;B;Manisa;Normal;Kadın;Elektronik aksesuar;?9.564;4;19128;401688;3/16/2019;0.785416667;Nakit;?19.128;7.8 
886-54-6089;A;Izmir;Normal;Kadın;Ev ve Yasam;?1.143;6;3429;72009;1/15/2019;0.725;Nakit;?3.429;7.6 
707-32-7409;B;Manisa;Member;Kadın;Spor ve gezi;?9.554;4;19108;401268;2/26/2019;0.498611111;Ecuzdan;?19.108;4.5 
759-98-4285;C;Aydın;Member;Kadın;Saglık ve Guzellik;?8.587;7;300545;6311445;2/27/2019;0.792361111;Kredi kartı;?300.545;0.8 
201-63-8275;C;Aydın;Member;Kadın;Spor ve gezi;?6.799;7;237965;4997265;2/17/2019;0.701388889;Ecuzdan;?237.965;5.6 
471-06-8611;C;Aydın;Normal;Kadın;Yiyecek icecek;?5.242;1;2621;55041;2.06.2019;0.431944444;Kredi kartı;?2.621;6.2 
200-16-5952;C;Aydın;Member;Erkek;Yiyecek icecek;?6.565;2;6565;137865;1/17/2019;0.698611111;Nakit;?6.565;0.6 
120-54-2248;B;Manisa;Normal;Kadın;Yiyecek icecek;?2.886;5;7215;151515;1/22/2019;0.755555556;Kredi kartı;?7.215;0.8 
102-77-2261;C;Aydın;Member;Erkek;Saglık ve Guzellik;?6.531;7;228585;4800285;3.05.2019;0.751388889;Kredi kartı;?228.585;4.2 
875-31-8302;B;Manisa;Normal;Erkek;Spor ve gezi;?9.338;1;4669;98049;1.03.2019;0.546527778;Nakit;?4.669;9.5 
102-06-2002;C;Aydın;Member;Erkek;Spor ve gezi;?2.525;5;63125;1325625;3/20/2019;0.744444444;Nakit;?63.125;6.0 
457-94-0464;B;Manisa;Member;Erkek;Elektronik aksesuar;?8.787;9;395415;8303715;1/31/2019;0.855555556;Ecuzdan;?395.415;5.5 
629-42-4133;C;Aydın;Normal;Erkek;Saglık ve Guzellik;?218;8;872;18312;2/19/2019;0.808333333;Nakit;?872;8.2 
534-53-3526;A;Izmir;Normal;Kadın;Spor ve gezi;?9.476;4;18952;397992;2.11.2019;0.670833333;Ecuzdan;?18.952;7.7 
307-04-2070;A;Izmir;Member;Kadın;Moda aksesuar;?3.062;1;1531;32151;2.05.2019;0.593055556;Kredi kartı;?1.531;4.1 
468-99-7231;C;Aydın;Normal;Kadın;Ev ve Yasam;?4.401;8;17604;369684;3.03.2019;0.733333333;Nakit;?17.604;8.7 
516-77-6464;C;Aydın;Member;Kadın;Saglık ve Guzellik;?1.016;5;254;5334;2/24/2019;0.547222222;Ecuzdan;?254;4.1 
404-91-5964;A;Izmir;Normal;Erkek;Elektronik aksesuar;?7.458;7;26103;548163;2.04.2019;0.672916667;Kredi kartı;?26.103;0.9 
886-77-9084;C;Aydın;Normal;Erkek;Elektronik aksesuar;?7.189;8;28756;603876;2/19/2019;0.48125;Ecuzdan;?28.756;5.4 
790-38-4466;C;Aydın;Normal;Kadın;Saglık ve Guzellik;?1.099;5;27475;576975;1/23/2019;0.429166667;Kredi kartı;?27.475;9.2 
704-10-4056;C;Aydın;Member;Erkek;Saglık ve Guzellik;?6.047;3;90705;1904805;1/14/2019;0.454861111;Kredi kartı;?90.705;5.5 
497-37-6538;A;Izmir;Normal;Erkek;Spor ve gezi;?5.891;7;206185;4329885;1/17/2019;0.635416667;Ecuzdan;?206.185;9.6 
651-96-5970;A;Izmir;Normal;Erkek;Moda aksesuar;?4.641;1;23205;487305;3.03.2019;0.8375;Kredi kartı;?23.205;0.4 
400-80-4065;C;Aydın;Member;Erkek;Saglık ve Guzellik;?6.855;4;1371;28791;2/15/2019;0.847916667;Kredi kartı;?1.371;9.1 
744-16-7898;B;Manisa;Normal;Kadın;Ev ve Yasam;?9.737;10;48685;1022385;1/15/2019;0.575;Kredi kartı;?48.685;4.9 
263-12-5321;A;Izmir;Member;Erkek;Elektronik aksesuar;?926;7;3241;68061;2/27/2019;0.536111111;Kredi kartı;?3.241;9.2 
702-72-0487;A;Izmir;Normal;Kadın;Elektronik aksesuar;?4.661;2;4661;97881;2/26/2019;0.519444444;Kredi kartı;?4.661;6.5 
605-83-1050;B;Manisa;Normal;Erkek;Moda aksesuar;?2.718;2;2718;57078;3/15/2019;0.684722222;Ecuzdan;?2.718;4.3 
443-60-9639;C;Aydın;Member;Kadın;Ev ve Yasam;?6.087;1;30435;639135;1/24/2019;0.558333333;Nakit;?30.435;5.4 
864-24-7918;A;Izmir;Member;Kadın;Spor ve gezi;?2.449;10;12245;257145;2/22/2019;0.635416667;Nakit;?12.245;8.0 
359-94-5395;B;Manisa;Normal;Erkek;Saglık ve Guzellik;?9.278;1;4639;97419;3/15/2019;0.451388889;Kredi kartı;?4.639;9.7 
401-09-4232;C;Aydın;Member;Erkek;Ev ve Yasam;?8.669;5;216725;4551225;2.11.2019;0.776388889;Ecuzdan;?216.725;9.3 
751-15-6198;B;Manisa;Normal;Erkek;Spor ve gezi;?2.301;6;6903;144963;1.12.2019;0.697916667;Ecuzdan;?6.903;7.8 
324-41-6833;C;Aydın;Member;Kadın;Elektronik aksesuar;?302;8;1208;25368;3.03.2019;0.8125;Ecuzdan;?1.208;5.0 
474-33-8305;C;Aydın;Member;Erkek;Moda aksesuar;?6.739;7;235865;4953165;3/23/2019;0.557638889;Ecuzdan;?235.865;6.8 
759-29-9521;A;Izmir;Member;Kadın;Moda aksesuar;?4.896;9;22032;462672;3.04.2019;0.477083333;Nakit;?22.032;0.8 
831-81-6575;B;Manisa;Member;Kadın;Elektronik aksesuar;?7.559;9;340155;7143255;2/23/2019;0.466666667;Nakit;?340.155;0.8 
220-68-6701;A;Izmir;Normal;Kadın;Ev ve Yasam;?7.747;4;15494;325374;3/17/2019;0.691666667;Nakit;?15.494;4.2 
618-34-8551;A;Izmir;Normal;Kadın;Spor ve gezi;?9.318;2;9318;195678;1/16/2019;0.778472222;Kredi kartı;?9.318;8.4 
257-60-7754;A;Izmir;Normal;Kadın;Elektronik aksesuar;?5.023;4;10046;210966;1.08.2019;0.716666667;Nakit;?10.046;0.9 
559-61-5987;B;Manisa;Normal;Kadın;Saglık ve Guzellik;?1.775;1;8875;186375;1/14/2019;0.443055556;Nakit;?8.875;8.5 
189-55-2313;C;Aydın;Normal;Kadın;Moda aksesuar;?6.218;10;3109;65289;1/31/2019;0.439583333;Ecuzdan;?3.109;0.6 
565-91-4567;B;Manisa;Normal;Erkek;Saglık ve Guzellik;?1.075;8;43;903;3/15/2019;0.609722222;Ecuzdan;?43;6.1 
380-60-5336;A;Izmir;Normal;Kadın;Elektronik aksesuar;?4.026;10;2013;42273;2/24/2019;0.754166667;Kredi kartı;?2.013;0.5 
815-04-6282;C;Aydın;Member;Kadın;Spor ve gezi;?6.497;5;162425;3410925;2.08.2019;0.536111111;Kredi kartı;?162.425;6.4 
674-56-6360;A;Izmir;Normal;Erkek;Elektronik aksesuar;?9.515;1;47575;999075;3/22/2019;0.583333333;Nakit;?47.575;0.6 
778-34-2523;A;Izmir;Member;Kadın;Elektronik aksesuar;?4.862;8;19448;408408;1/24/2019;0.45625;Nakit;?19.448;0.5 
499-27-7781;B;Manisa;Normal;Kadın;Yiyecek icecek;?5.321;8;21284;446964;3/14/2019;0.697916667;Ecuzdan;?21.284;0.5 
477-59-2456;C;Aydın;Normal;Kadın;Moda aksesuar;?4.544;7;15904;333984;1/23/2019;0.46875;Nakit;?15.904;9.1 
832-51-6761;A;Izmir;Normal;Erkek;Yiyecek icecek;?3.388;8;13552;284592;1/19/2019;0.853472222;Ecuzdan;?13.552;9.5 
869-11-3082;B;Manisa;Member;Erkek;Saglık ve Guzellik;?9.616;4;19232;403872;1/27/2019;0.835416667;Kredi kartı;?19.232;8.3 
190-59-3964;B;Manisa;Member;Erkek;Yiyecek icecek;?4.716;5;1179;24759;2.03.2019;0.607638889;Kredi kartı;?1.179;0.6 
366-43-6862;B;Manisa;Normal;Erkek;Elektronik aksesuar;?5.289;4;10578;222138;3/25/2019;0.688888889;Ecuzdan;?10.578;6.6 
186-43-8965;A;Izmir;Member;Kadın;Ev ve Yasam;?4.768;2;4768;100128;2/24/2019;0.423611111;Kredi kartı;?4.768;4.1 
784-21-9238;C;Aydın;Member;Erkek;Spor ve gezi;?1.017;1;5085;106785;2.07.2019;0.59375;Nakit;?5.085;5.8 
276-75-6884;A;Izmir;Normal;Kadın;Saglık ve Guzellik;?6.871;3;103065;2164365;3.04.2019;0.420138889;Nakit;?103.065;8.6 
109-86-4363;B;Manisa;Member;Kadın;Spor ve gezi;?6.008;7;21028;441588;2/14/2019;0.483333333;Kredi kartı;?21.028;4.5 
569-76-2760;A;Izmir;Member;Kadın;Spor ve gezi;?2.201;4;4402;92442;1/29/2019;0.760416667;Kredi kartı;?4.402;6.5 
222-42-0244;B;Manisa;Member;Kadın;Saglık ve Guzellik;?7.211;9;324495;6814395;1/28/2019;0.578472222;Kredi kartı;?324.495;7.6 
760-53-9233;A;Izmir;Member;Erkek;Moda aksesuar;?4.128;3;6192;130032;3/26/2019;0.775694444;Kredi kartı;?6.192;8.4 
538-22-0304;C;Aydın;Normal;Erkek;Elektronik aksesuar;?6.495;10;32475;681975;3/24/2019;0.76875;Nakit;?32.475;5.1 
416-17-9926;A;Izmir;Member;Kadın;Elektronik aksesuar;?7.422;10;3711;77931;1.01.2019;0.6125;Kredi kartı;?3.711;4.3 
237-44-6163;A;Izmir;Normal;Erkek;Elektronik aksesuar;?1.056;8;4224;88704;1/24/2019;0.738194444;Nakit;?4.224;7.5 
636-17-0325;B;Manisa;Normal;Erkek;Saglık ve Guzellik;?6.257;4;12514;262794;2/25/2019;0.775694444;Nakit;?12.514;9.4 
343-75-9322;B;Manisa;Member;Kadın;Spor ve gezi;?1.185;8;474;9954;1.09.2019;0.690277778;Nakit;?474;4.1 
528-14-9470;A;Izmir;Member;Erkek;Saglık ve Guzellik;?913;1;4565;95865;2/14/2019;0.6125;Ecuzdan;?4.565;9.1 
427-45-9297;B;Manisa;Member;Kadın;Ev ve Yasam;?4.073;7;142555;2993655;3.12.2019;0.459027778;Ecuzdan;?142.555;5.3 
807-34-3742;A;Izmir;Normal;Erkek;Moda aksesuar;?5.238;1;2619;54999;3/26/2019;0.822222222;Nakit;?2.619;5.7 
288-62-1085;A;Izmir;Member;Erkek;Moda aksesuar;?3.854;5;9635;202335;1.09.2019;0.565277778;Ecuzdan;?9.635;5.5 
670-71-7306;B;Manisa;Normal;Erkek;Spor ve gezi;?4.463;6;13389;281169;1.02.2019;0.838888889;Kredi kartı;?13.389;5.0 
660-29-7083;C;Aydın;Normal;Erkek;Elektronik aksesuar;?5.587;10;27935;586635;1/15/2019;0.625694444;Nakit;?27.935;5.7 
271-77-8740;C;Aydın;Member;Kadın;Spor ve gezi;?2.922;6;8766;184086;1.01.2019;0.486111111;Ecuzdan;?8.766;0.5 
497-36-0989;A;Izmir;Normal;Erkek;Moda aksesuar;?5.194;3;7791;163611;2/15/2019;0.639583333;Nakit;?7.791;7.8 
291-59-1384;B;Manisa;Normal;Erkek;Elektronik aksesuar;?603;1;3015;63315;2/28/2019;0.734722222;Nakit;?3.015;0.6 
860-73-6466;A;Izmir;Member;Kadın;Spor ve gezi;?3.947;2;3947;82887;3.02.2019;0.677777778;Kredi kartı;?3.947;0.5 
549-23-9016;C;Aydın;Member;Kadın;Yiyecek icecek;?1.487;2;1487;31227;2/13/2019;0.760416667;Kredi kartı;?1.487;8.8 
896-34-0956;A;Izmir;Normal;Erkek;Moda aksesuar;?2.132;1;1066;22386;1/26/2019;0.529861111;Nakit;?1.066;5.8 
804-38-3935;A;Izmir;Member;Erkek;Elektronik aksesuar;?9.378;3;14067;295407;1/30/2019;0.480555556;Kredi kartı;?14.067;5.8 
585-90-0249;A;Izmir;Member;Erkek;Elektronik aksesuar;?7.326;1;3663;76923;1/27/2019;0.755555556;Ecuzdan;?3.663;9.6 
862-29-5914;C;Aydın;Normal;Kadın;Spor ve gezi;?2.238;1;1119;23499;1/30/2019;0.713888889;Kredi kartı;?1.119;8.5 
845-94-6841;C;Aydın;Member;Kadın;Yiyecek icecek;?7.288;9;32796;688716;1.08.2019;0.818055556;Nakit;?32.796;0.4 
125-45-2293;A;Izmir;Normal;Kadın;Moda aksesuar;?991;6;2973;62433;1/19/2019;0.549305556;Nakit;?2.973;4.2 
843-73-4724;A;Izmir;Normal;Erkek;Moda aksesuar;?741;1;3705;77805;1/25/2019;0.461805556;Nakit;?3.705;9.1 
409-33-9708;A;Izmir;Normal;Kadın;Moda aksesuar;?9.848;2;9848;206808;2/19/2019;0.425;Ecuzdan;?9.848;9.1 
658-66-3967;C;Aydın;Normal;Erkek;Saglık ve Guzellik;?5.319;7;186165;3909465;1/14/2019;0.654166667;Ecuzdan;?186.165;0.5 
866-70-2814;B;Manisa;Normal;Kadın;Elektronik aksesuar;?5.279;10;26395;554295;2/25/2019;0.498611111;Ecuzdan;?26.395;1.0 
160-22-2687;A;Izmir;Member;Kadın;Saglık ve Guzellik;?9.595;5;239875;5037375;1/23/2019;0.597916667;Ecuzdan;?239.875;8.7 
895-03-6665;B;Manisa;Normal;Kadın;Moda aksesuar;?3.651;9;164295;3450195;2/16/2019;0.452777778;Nakit;?164.295;4.2 
770-42-8960;B;Manisa;Normal;Erkek;Yiyecek icecek;?2.112;8;8448;177408;1.01.2019;0.813194444;Nakit;?8.448;6.2 
748-45-2862;A;Izmir;Member;Kadın;Ev ve Yasam;?2.831;4;5662;118902;3.07.2019;0.774305556;Nakit;?5.662;8.1 
234-36-2483;B;Manisa;Normal;Erkek;Saglık ve Guzellik;?5.759;6;17277;362817;2/15/2019;0.577083333;Nakit;?17.277;5.0 
316-66-3011;A;Izmir;Member;Kadın;Yiyecek icecek;?4.763;9;214335;4501035;1/23/2019;0.524305556;Nakit;?214.335;0.5 
848-95-6252;C;Aydın;Member;Kadın;Ev ve Yasam;?8.627;1;43135;905835;2/20/2019;0.558333333;Ecuzdan;?43.135;0.7 
840-76-5966;A;Izmir;Member;Erkek;Spor ve gezi;?1.276;2;1276;26796;1.08.2019;0.754166667;Ecuzdan;?1.276;7.7 
152-03-4217;B;Manisa;Normal;Kadın;Ev ve Yasam;?1.128;9;5076;106596;3/17/2019;0.496527778;Kredi kartı;?5.076;4.3 
533-66-5566;B;Manisa;Normal;Kadın;Ev ve Yasam;?5.107;7;178745;3753645;1.12.2019;0.4875;Nakit;?178.745;0.7 
124-31-1458;A;Izmir;Member;Kadın;Elektronik aksesuar;?7.959;3;119385;2507085;1.08.2019;0.604166667;Nakit;?119.385;6.5 
176-78-1170;C;Aydın;Member;Erkek;Saglık ve Guzellik;?3.381;3;50715;1065015;1/26/2019;0.632638889;Ecuzdan;?50.715;7.2 
361-59-0574;B;Manisa;Member;Erkek;Spor ve gezi;?9.053;8;36212;760452;3/15/2019;0.616666667;Kredi kartı;?36.212;6.4 
101-81-4070;C;Aydın;Member;Kadın;Saglık ve Guzellik;?6.282;2;6282;131922;1/17/2019;0.525;Ecuzdan;?6.282;4.9 
631-34-1880;C;Aydın;Member;Erkek;Yiyecek icecek;?2.431;3;36465;765765;1.08.2019;0.797916667;Kredi kartı;?36.465;4.3 
852-82-2749;A;Izmir;Normal;Erkek;Spor ve gezi;?6.459;4;12918;271278;1.06.2019;0.565972222;Ecuzdan;?12.918;9.2 
873-14-6353;A;Izmir;Member;Erkek;Yiyecek icecek;?2.482;7;8687;182427;2/16/2019;0.439583333;Kredi kartı;?8.687;7.0 
584-66-4073;C;Aydın;Normal;Erkek;Moda aksesuar;?565;1;2825;59325;3/13/2019;0.65625;Ecuzdan;?2.825;9.5 
544-55-9589;B;Manisa;Member;Kadın;Elektronik aksesuar;?2.143;10;10715;225015;1/28/2019;0.49375;Nakit;?10.715;6.1 
166-19-2553;A;Izmir;Member;Erkek;Spor ve gezi;?8.906;6;26718;561078;1/18/2019;0.726388889;Nakit;?26.718;9.8 
737-88-5876;A;Izmir;Member;Erkek;Ev ve Yasam;?2.329;4;4658;97818;3/19/2019;0.494444444;Kredi kartı;?4.658;5.8 
154-87-7367;C;Aydın;Normal;Erkek;Ev ve Yasam;?6.526;8;26104;548184;3/15/2019;0.586111111;Ecuzdan;?26.104;6.2 
885-56-0389;C;Aydın;Member;Erkek;Moda aksesuar;?5.235;1;26175;549675;2.12.2019;0.742361111;Nakit;?26.175;0.4 
608-05-3804;B;Manisa;Member;Erkek;Elektronik aksesuar;?3.975;1;19875;417375;2/25/2019;0.846527778;Nakit;?19.875;6.0 
448-61-3783;A;Izmir;Normal;Kadın;Elektronik aksesuar;?9.002;8;36008;756168;3/21/2019;0.672222222;Kredi kartı;?36.008;4.5 
761-49-0439;B;Manisa;Member;Kadın;Elektronik aksesuar;?121;8;484;10164;1/19/2019;0.428472222;Ecuzdan;?484;8.5 
490-95-0021;B;Manisa;Member;Kadın;Yiyecek icecek;?3.321;10;16605;348705;1.08.2019;0.600694444;Ecuzdan;?16.605;0.6 
115-38-7388;C;Aydın;Member;Kadın;Moda aksesuar;?1.018;8;4072;85512;3/30/2019;0.535416667;Kredi kartı;?4.072;9.4 
311-13-6971;B;Manisa;Member;Erkek;Spor ve gezi;?3.199;10;15995;335895;2/20/2019;0.6375;Kredi kartı;?15.995;9.8 
291-55-6563;A;Izmir;Member;Kadın;Ev ve Yasam;?3.442;6;10326;216846;3/30/2019;0.53125;Ecuzdan;?10.326;7.4 
548-48-3156;A;Izmir;Member;Kadın;Yiyecek icecek;?8.334;2;8334;175014;3/19/2019;0.567361111;Nakit;?8.334;7.5 
460-93-5834;A;Izmir;Normal;Erkek;Spor ve gezi;?4.558;7;15953;335013;1/13/2019;0.41875;Nakit;?15.953;0.5 
325-89-4209;A;Izmir;Member;Erkek;Yiyecek icecek;?879;1;4395;92295;2.05.2019;0.820833333;Ecuzdan;?4.395;6.6 
884-80-6021;A;Izmir;Member;Kadın;Elektronik aksesuar;?7.347;10;36735;771435;3/23/2019;0.551388889;Ecuzdan;?36.735;9.4 
137-74-8729;C;Aydın;Normal;Kadın;Moda aksesuar;?1.219;8;4876;102396;3/13/2019;0.532638889;Ecuzdan;?4.876;6.7 
880-46-5796;A;Izmir;Member;Erkek;Spor ve gezi;?7.692;10;3846;80766;3/17/2019;0.828472222;Ecuzdan;?3.846;5.5 
389-70-2397;C;Aydın;Normal;Kadın;Saglık ve Guzellik;?8.366;5;20915;439215;2/21/2019;0.434722222;Nakit;?20.915;7.1 
114-35-5271;B;Manisa;Normal;Kadın;Elektronik aksesuar;?5.791;8;23164;486444;2.07.2019;0.629166667;Nakit;?23.164;8.0 
607-76-6216;C;Aydın;Member;Kadın;Moda aksesuar;?9.249;5;231225;4855725;3.02.2019;0.690972222;Kredi kartı;?231.225;8.5 
715-20-1673;B;Manisa;Normal;Erkek;Elektronik aksesuar;?2.838;5;7095;148995;3.06.2019;0.872916667;Nakit;?7.095;9.3 
811-35-1094;B;Manisa;Member;Erkek;Elektronik aksesuar;?5.045;6;15135;317835;2.06.2019;0.636111111;Kredi kartı;?15.135;8.8 
699-88-1972;B;Manisa;Normal;Erkek;Saglık ve Guzellik;?9.916;8;39664;832944;1/28/2019;0.740972222;Kredi kartı;?39.664;4.2 
781-84-8059;C;Aydın;Normal;Erkek;Moda aksesuar;?6.074;7;21259;446439;1/18/2019;0.682638889;Ecuzdan;?21.259;0.5 
409-49-6995;C;Aydın;Member;Kadın;Yiyecek icecek;?4.727;6;14181;297801;2.05.2019;0.428472222;Nakit;?14.181;8.7 
725-54-0677;C;Aydın;Member;Erkek;Saglık ve Guzellik;?856;7;2996;62916;3.02.2019;0.576388889;Nakit;?2.996;5.2 
146-09-5432;A;Izmir;Member;Erkek;Yiyecek icecek;?3.504;9;15768;331128;2.09.2019;0.803472222;Ecuzdan;?15.768;4.6 
377-79-7592;C;Aydın;Member;Kadın;Elektronik aksesuar;?4.484;9;20178;423738;1/14/2019;0.583333333;Kredi kartı;?20.178;7.4 
509-10-0516;B;Manisa;Normal;Erkek;Ev ve Yasam;?4.597;4;9194;193074;2.09.2019;0.501388889;Ecuzdan;?9.194;5.0 
595-94-9924;A;Izmir;Member;Kadın;Saglık ve Guzellik;?2.773;5;69325;1455825;3/26/2019;0.847916667;Kredi kartı;?69.325;4.2 
865-41-9075;A;Izmir;Normal;Erkek;Yiyecek icecek;?1.153;7;40355;847455;1/28/2019;0.732638889;Nakit;?40.355;8.0 
545-07-8534;C;Aydın;Normal;Kadın;Saglık ve Guzellik;?5.832;2;5832;122472;2/14/2019;0.529166667;Ecuzdan;?5.832;0.6 
118-62-1812;C;Aydın;Member;Kadın;Ev ve Yasam;?7.838;4;15676;329196;3/24/2019;0.747222222;Nakit;?15.676;7.8 
450-42-3339;C;Aydın;Normal;Erkek;Saglık ve Guzellik;?8.461;10;42305;888405;2.09.2019;0.790277778;Kredi kartı;?42.305;8.7 
851-98-3555;B;Manisa;Normal;Kadın;Saglık ve Guzellik;?8.288;5;2072;43512;3/24/2019;0.588888889;Kredi kartı;?2.072;6.5 
186-71-5196;A;Izmir;Member;Kadın;Yiyecek icecek;?7.954;2;7954;167034;3/27/2019;0.6875;Ecuzdan;?7.954;6.1 
624-01-8356;B;Manisa;Normal;Kadın;Ev ve Yasam;?4.901;10;24505;514605;1/27/2019;0.447222222;Kredi kartı;?24.505;4.2 
313-66-9943;B;Manisa;Member;Kadın;Yiyecek icecek;?2.915;3;43725;918225;3/27/2019;0.853472222;Kredi kartı;?43.725;7.2 
151-27-8496;C;Aydın;Normal;Kadın;Elektronik aksesuar;?5.613;4;11226;235746;1/19/2019;0.488194444;Ecuzdan;?11.226;8.5 
453-33-6436;A;Izmir;Normal;Kadın;Ev ve Yasam;?9.312;8;37248;782208;2.07.2019;0.422916667;Nakit;?37.248;6.7 
522-57-8364;A;Izmir;Member;Erkek;Moda aksesuar;?5.134;8;20536;431256;1/31/2019;0.416666667;Ecuzdan;?20.536;7.5 
459-45-2396;A;Izmir;Member;Kadın;Yiyecek icecek;?996;3;1494;31374;2/25/2019;0.78125;Nakit;?1.494;5.7 
717-96-4189;C;Aydın;Normal;Kadın;Elektronik aksesuar;?3.549;6;10647;223587;2.02.2019;0.527777778;Nakit;?10.647;4.1 
722-13-2115;C;Aydın;Member;Erkek;Spor ve gezi;?4.285;1;21425;449925;3/14/2019;0.65;Kredi kartı;?21.425;9.2 
749-81-8133;A;Izmir;Normal;Kadın;Moda aksesuar;?9.467;4;18934;397614;3.11.2019;0.502777778;Nakit;?18.934;6.7 
777-67-2495;B;Manisa;Normal;Erkek;Ev ve Yasam;?6.897;3;103455;2172555;2/22/2019;0.476388889;Ecuzdan;?103.455;8.6 
636-98-3364;B;Manisa;Member;Kadın;Elektronik aksesuar;?2.626;3;3939;82719;3.02.2019;0.525;Ecuzdan;?3.939;6.2 
246-55-6923;C;Aydın;Member;Kadın;Ev ve Yasam;?3.579;9;161055;3382155;3.10.2019;0.629166667;Kredi kartı;?161.055;5.0 
181-82-6255;B;Manisa;Normal;Kadın;Ev ve Yasam;?1.637;6;4911;103131;2.08.2019;0.456944444;Nakit;?4.911;0.7 
838-02-1821;C;Aydın;Member;Kadın;Ev ve Yasam;?1.273;2;1273;26733;2/22/2019;0.506944444;Kredi kartı;?1.273;5.1 
